"('word_freq_make',)","('word_freq_address',)","('word_freq_all',)","('word_freq_our',)","('word_freq_over',)","('word_freq_remove',)","('word_freq_internet',)","('word_freq_order',)","('word_freq_mail',)","('word_freq_receive',)","('word_freq_will',)","('word_freq_people',)","('word_freq_free',)","('word_freq_business',)","('word_freq_email',)","('word_freq_you',)","('word_freq_credit',)","('word_freq_your',)","('word_freq_000',)","('word_freq_money',)","('word_freq_hp',)","('word_freq_hpl',)","('word_freq_george',)","('word_freq_650',)","('word_freq_labs',)","('word_freq_data',)","('word_freq_85',)","('word_freq_technology',)","('word_freq_1999',)","('word_freq_direct',)","('word_freq_re',)","('word_freq_edu',)","('char_freq_;',)","('char_freq_(',)","('char_freq_[',)","('char_freq_!',)","('char_freq_$',)","('char_freq_#',)","('crla_scale',)","('crll_scale',)","('crlt_scale',)",label
0,0,0,0.062,0.105442177,0,0,0,0,0,0.258531541,0,0,0,0,0,0,0,0,0,0,0,0.01860186,0,0,0,0,0,0,0,0,0,0.051083238,0.022969647,0,0,0,0,0.000907853,0.000400481,0.00334596,-1
0,0,0,0,0,0,0.096309631,0,0,0,0,0,0,0,0,0,0,0,0.196330275,0,0,0,0,0,0,0,0,0,0,0,0.049953315,0,0,0.019483183,0,0.005850114,0.063301682,0,0.002360418,0.001501802,0.004482323,1
0,0.06302521,0,0,0,0,0,0,0,0,0.093071355,0,0,0,0.199119912,0.3392,0,0.081008101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014971288,0,0.008990701,0,0,0.001815706,0.003704445,0.004671717,1
0,0,0,0,0,0,0,0,0,0,0.168562565,0,0,0,0,0.086933333,0,0,0,0,0,0,0.04890489,0,0,0,0,0,0,0,0.076097106,0,0,0,0,0,0,0,0.001210168,0.000700841,0.001704545,-1
0,0,0,0,0,0.266850069,0,0,0,0,0,0,0.1455,0.543417367,0,0.103466667,0,0.174617462,0,0.1552,0,0,0,0,0,0,0,0,0,0.203781513,0.045284781,0,0,0.013330599,0,0.016010838,0.021655839,0,0.004780754,0.002503004,0.005871212,1
0.030837004,0,0.056862745,0.117,0.098639456,0.019257221,0.052205221,0,0.023652365,0,0.014477766,0,0.0145,0.204481793,0.225522552,0.101333333,0,0.091809181,0,0.0232,0,0,0,0,0,0,0,0,0,0.090336134,0,0,0,0.009946678,0,0.017180861,0.003998001,0,0.00046936,0.001101322,0.013636364,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062858901,0,0,0,0,0.000907853,0.00020024,0.000315657,-1
0.140969163,0,0.125490196,0,0,0,0,0,0,0,0.066184074,0,0.032,0,0,0.034133333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070467503,0.063474159,0,0,0,0,0.000660009,0.000400481,0.003535354,-1
0.022026432,0.007002801,0.139215686,0.061,0.051020408,0.055020633,0.0090009,0.269961977,0.044554455,0.038314176,0.051706308,0,0.005,0,0.111111111,0.1248,0.02750275,0.182718272,0,0.024,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.062729723,0.028573188,0.063968016,0.001613798,0.001978212,0.005506608,0.065782828,1
0.074889868,0,0.333333333,0.102,0,0,0,0.129277567,0.056105611,0,0,0,0,0,0,0.018133333,0.056105611,0.061206121,0,0,0.016322612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027772646,0.017657838,0,0.601906491,0.132759311,0.083775253,1
0,0,0.141176471,0.072,0,0.099037139,0,0,0,0,0,0.12972973,0,0,0,0.077333333,0,0.130513051,0,0.0576,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037325677,0,0.022445963,0.020156588,0,0.006156151,0.003103724,0.015656566,1
0.022026432,0,0.084313725,0.01,0.017006803,0.013755158,0.04770477,0.019011407,0,0,0.066184074,0,0,0.014005602,0,0,0,0,0.137614679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00502461,0,0.000492641,0.010827919,0,0.000817975,0.002803364,0.020707071,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080308031,0,0,0,0.094928479,0,0,0,0.016326531,0.047890536,0.021534044,0,0,0.017491254,0,0.000786201,0.002102523,0.007007576,1
0,0.18907563,0,0,0,0,0,0,0.148514851,0,0,0,0,0,0,0.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12605042,0,0,0,0,0,0,0,0.001396278,0.002002403,0.002020202,-1
0,0,0,0,0,0,0,0,0,0,0.492244054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023677566,0,0,0.000388561,0.00030036,0.000568182,-1
0,0.088235294,0,0,0,0,0,0,0,0,0,0,0.063,0,0,0.0672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01280867,0,0,0.007975488,0.004104926,0.008585859,1
0,0,0.017647059,0,0.015306122,0,0.02430243,0,0,0.068965517,0.154084798,0.016216216,0,0.06442577,0,0,0.081958196,0,0.016513761,0,0.116178589,0,0,0,0,0,0,0.011703511,0.026124819,0,0,0,0.015051311,0.012100082,0,0,0.010994503,0,0.001049478,0.002503004,0.034785354,-1
0,0,0,0,0,0,0,0,0.052805281,0,0,0.172972973,0,0,0,0.1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134453782,0,0,0.033531583,0,0.010068354,0.054472764,0,0.000437585,0.00030036,0.002651515,-1
0.101321586,0.032212885,0.050980392,0,0.056122449,0.008253095,0.02970297,0,0.061606161,0.149425287,0.07549121,0.142342342,0.013,0,0.02860286,0.1872,0,0.059405941,0.034862385,0.0208,0,0,0,0,0,0,0,0,0,0,0,0,0.008209806,0.008613618,0,0.00855964,0.038314176,0.00423622,0.002620971,0.003904686,0.056628788,1
0,0,0,0,0,0,0,0,0.024752475,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01350135,0,0,0,0,0,0,0,0,0,0,0.022251846,0.071061014,0,0,0,0.003142079,0.002703244,0.018244949,-1
0,0,0,0,0,0,0,0,0.041254125,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034013605,0,0,0,0,0,0,0.002118021,0.005006007,0.005618687,-1
0,0,0,0,0,0,0,0,0,0,0.146845915,0,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000960508,0.000400481,0.002146465,1
0,0,0.052941176,0.054,0.045918367,0.037138927,0.097209721,0,0.044554455,0,0,0,0,0,0,0.130666667,0,0.122412241,0,0.0216,0,0,0,0,0,0,0,0.035110533,0,0,0,0.012244898,0,0.004101723,0,0.015056346,0.006663335,0,0.001017703,0.001802163,0.014267677,1
0.072687225,0,0.323529412,0.099,0,0.045392022,0,0.125475285,0.072607261,0,0,0,0,0,0,0.0176,0.054455446,0.059405941,0,0,0.015842535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026448673,0.016824921,0,0.305265547,0.114637565,0.08510101,1
0.013215859,0.00280112,0.056862745,0.008,0.010204082,0,0.01170117,0.003802281,0.006050605,0,0.04860393,0,0.0065,0.018207283,0.00880088,0.0128,0,0.01530153,0,0,0,0,0,0.00220022,0,0.093509351,0,0.028608583,0.120464441,0,0,0.013151927,0.007297605,0.01804758,0,9.24E-05,0.00049975,0,0.001090331,0.007809371,0.166035354,-1
0.088105727,0.028011204,0,0,0,0,0,0.228136882,0.264576458,0.153256705,0,0,0,0,0,0.064,0,0.108010801,0.735779817,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026325513,0.1322672,0,0.002861552,0.004004806,0.022222222,1
0.077092511,0.007002801,0.107843137,0.215,0.025510204,0,0,0.019011407,0.041254125,0.134099617,0.087900724,0.045045045,0.0075,0.042016807,0,0.266666667,0,0.157515752,0.009174312,0.064,0,0,0,0,0,0,0,0,0,0,0.009337068,0,0.001824401,0.003589007,0,0.004587721,0.021822422,0.000403449,0.002386745,0.012615138,0.038888889,1
0.165198238,0,0.07254902,0,0,0,0,0,0,0,0,0.066666667,0,0,0,0.059733333,0,0.168316832,0,0,0.036005761,0.022208884,0.056105611,0.04070407,0.06292517,0,0.0185,0.048114434,0.108853411,0.077731092,0.035014006,0,0,0.031275636,0,0.001878194,0,0,0.000819791,0.001201442,0.007386364,-1
0,0,0,0,0,0,0,0,0,0,0.12926577,0,0.031,0.086834734,0,0.033066667,0,0,0,0,0.089774364,0.037214886,0,0,0,0,0,0.080624187,0,0,0,0,0,0.010561936,0,0.003171378,0,0,0.000315025,0.00030036,0.001893939,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600060006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252525,-1
0,0,0,0,0,0,0,0,0,0,0.038262668,0.066666667,0,0,0,0.079466667,0,0,0,0,0,0,0,0,0,0,0,0.048114434,0,0,0.051820728,0.016780045,0,0.013433142,0,0,0,0,0.000443032,0.000400481,0.003977273,-1
0,0,0.354901961,0,0,0,0,0,0,0,0.093071355,0.162162162,0,0,0,0.242133333,0,0.244824482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005049572,0,0,0.00035497,0.000700841,0.001957071,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136533333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232199546,0,0,0,0.007635938,0,0,9.08E-05,0.00010012,0.000631313,-1
0.033039648,0,0.123529412,0.007,0.018707483,0,0,0,0.001650165,0,0.007238883,0.066666667,0,0.004201681,0.00330033,0.061866667,0,0.01980198,0,0,0.00144023,0,0,0,0,0,0,0,0,0,0.010270775,0.001360544,0.003192702,0.005127153,0,0.000431061,0,0,0.000100772,0.000600721,0.024494949,-1
0,0,0,0,0,0.093535076,0,0,0.03740374,0,0,0,0,0,0,0.073066667,0,0.185418542,0,0,0,0,0.02040204,0,0,0,0,0,0,0,0,0,0,0.014766202,0,0,0,0.003631045,0.002150704,0.001802163,0.009722222,-1
0.092511013,0.027310924,0.070588235,0.013,0.015306122,0.012379642,0.00540054,0.093155894,0.050055006,0.099616858,0.056876939,0.075675676,0.013,0.058823529,0.00330033,0.146666667,0,0.114311431,0.058715596,0.0416,0,0,0,0,0,0,0,0,0,0,0.004201681,0,0.007297605,0.010664479,0.003920608,0.010622575,0.085790438,0.005496999,0.004205175,0.013315979,0.157828283,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407040704,0,0,0,0,0,0,0,0,0,0,0,0,0.000648207,0.00020024,0.000694444,-1
0,0.050420168,0,0.289,0,0,0,0,0,0.275862069,0.074457084,0,0,0,0,0.115733333,0,0.129612961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000344076,0.000600721,0.002462121,1
0,0,0.094117647,0.072,0.081632653,0,0,0.045627376,0,0.183908046,0.024819028,0,0.024,0,0.02640264,0.064533333,0,0.130513051,0.088073394,0.0192,0,0,0,0,0.040816327,0,0,0,0,0.050420168,0,0,0,0.00369155,0,0.001108443,0.030651341,0,0.00115842,0.006507809,0.016035354,1
0,0,0.145098039,0.074,0,0,0.066606661,0.283269962,0,0,0,0,0,0,0,0.357866667,0,0.268226823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030482173,0,0,0.00060463,0.001101322,0.003724747,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002118021,0.000700841,0.000568182,-1
0.167400881,0,0.074509804,0.012,0.042517007,0,0.01080108,0.022813688,0,0,0.025853154,0.068468468,0.019,0,0.02750275,0.155733333,0,0.262826283,0,0.0304,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0.002255947,0,0.020352238,0.014659337,0,0.001140263,0.002002403,0.020454545,1
0,0.013305322,0.211764706,0.079,0.134353741,0.067400275,0,0.169201521,0.015951595,0.111111111,0.071354705,0.052252252,0.0045,0,0.118811881,0.0736,0.010451045,0.062106211,0.108256881,0.0152,0,0,0,0,0,0,0,0,0,0,0.004201681,0.004081633,0,0.009433962,0,0.012839461,0.02565384,0.000756468,0.006648207,0.066880256,0.086111111,1
0,0,0,0.052,0,0,0,0,0,0,0,0,0,0,0.057205721,0,0,0.04680468,0,0,0.024963994,0.031212485,0.01560156,0.115511551,0.088435374,0,0,0,0,0,0,0,0,0.017022149,0,0,0,0,0.002621879,0.005406488,0.008775253,-1
0,0,0.501960784,0,0,0,0,0,0,0,0,0,0,0,0,0.273066667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031583265,0,0.047509083,0,0,0.001613255,0.000500601,0.001515152,1
0.046255507,0,0.082352941,0.254,0,0,0,0,0,0,0.108583247,0,0,0.029411765,0,0,0,0,0,0,0.010081613,0,0.01890189,0.02310231,0,0.011551155,0,0,0,0,0,0,0.006385405,0.011792453,0,0,0,0,0.001322742,0.004405286,0.016224747,-1
0.00660793,0.00070028,0.029411765,0.009,0.005102041,0,0.00270027,0.005703422,0.006050605,0,0.025853154,0.01981982,0.0015,0.007002801,0.00330033,0.006933333,0,0.01350135,0.012844037,0,0,0,0,0,0,0.101210121,0,0.014304291,0.132075472,0.010504202,0,0.004081633,0.008665906,0.019483183,0,6.16E-05,0.000832917,0,0.001037676,0.010612735,0.199936869,-1
0,0,0,0,0,0,0,0,0,0,0.065149948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091436865,0,0.029411765,0.606349206,0,0.016201805,0,0,0.013160087,0.003984064,0.000652746,0.001401682,0.006123737,-1
0,0,0,0.096,0,0,0,0,0.02640264,0,0.049638056,0,0,0.067226891,0,0.102933333,0,0,0,0,0.046087374,0.057623049,0,0,0,0,0,0,0,0,0,0,0.050855188,0,0,0,0,0,0.000340445,0.000400481,0.003409091,-1
0,0,0.252941176,0,0,0,0,0,0.070957096,0,0.133402275,0,0,0,0,0.138133333,0,0,0,0,0.124339894,0.155462185,0,0,0,0,0,0,0,0,0,0,0,0.022559475,0,0,0,0,0.000317749,0.00030036,0.001641414,-1
0,0,0,0,0,0,0,0,0,0,0.327817994,0,0,0,0,0.169066667,0,0,0,0,0.075852136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000348616,0.00030036,0.001073232,-1
0,0.027310924,0.194117647,0.039,0,0.026134801,0,0.036121673,0.010451045,0,0.04033092,0,0,0.026610644,0.02090209,0.031466667,0.032453245,0.03510351,0.034862385,0.0312,0,0,0,0.064906491,0,0,0,0.024707412,0,0,0,0,0,0.007588187,0,0.005357473,0.091287689,0,0.003599637,0.009611534,0.062626263,1
0,0,0,0,0,0,0.116111611,0,0.023652365,0,0,0,0.0215,0,0.190319032,0.022933333,0,0.03870387,0,0,0,0,0,0,0,0,0,0.055916775,0,0,0,0,0,0.01271534,0,0.009544923,0.010328169,0,0.000433046,0.000700841,0.004040404,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000126263,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134920635,0.065306122,0,0,0.055623622,0,0,0,0.000581026,0.001101322,0.002525253,-1
0.057268722,0.032212885,0.194117647,0.053,0,0,0.04770477,0.036121673,0.061606161,0.099616858,0.07549121,0.118918919,0.013,0.018207283,0.02860286,0.2016,0,0.298829883,0.071559633,0.0208,0,0,0,0,0,0,0,0,0,0,0,0,0.002508552,0.002358491,0,0.013824743,0.044144594,0.00171466,0.011107581,0.027132559,0.099368687,1
0.030837004,0,0.041176471,0.172,0.073129252,0,0,0.013307985,0.00770077,0.026819923,0.058945191,0.063063063,0,0.039215686,0,0.229866667,0.01540154,0.057605761,0.183486239,0.0056,0,0,0,0,0,0,0,0,0,0,0,0,0.002736602,0.006562756,0,0,0.034316175,0,0.000645483,0.000901081,0.023926768,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000252525,-1
0,0,0,0.067,0,0.09215956,0,0,0,0,0,0,0,0,0,0.035733333,0,0.060306031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025997719,0.01168991,0,0.007020137,0.037981009,0,0.001676804,0.001501802,0.010542929,1
0,0.05952381,0.082352941,0,0,0,0.115211521,0,0,0,0.043433299,0,0,0,0.04620462,0.068266667,0,0,0,0,0.102736438,0.076830732,0,0.04620462,0.071428571,0,0.021,0.054616385,0,0,0,0,0,0.011484824,0,0.001724244,0,0,0.000546527,0.001301562,0.007828283,-1
0,0.076330532,0,0,0,0,0.098109811,0,0,0,0,0,0,0,0,0,0,0.098109811,0,0,0,0,0,0,0,0,0,0,0.15820029,0,0.050887021,0,0.03945268,0.053219852,0,0,0.115275695,0,0.003577848,0.002402883,0.005239899,1
0,0.012605042,0.141176471,0.018,0,0,0,0,0,0,0.055842813,0,0,0,0.01980198,0.048,0,0.01620162,0,0,0,0,0,0,0,0,0,0,0,0,0.008403361,0.024489796,0,0.018150123,0.014457241,0.004556931,0.004830918,0,0.000544712,0.001702042,0.016098485,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394666667,0,0.333033303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167800454,0,0,0,0.018874315,0,0,0,0,0.000441919,-1
0,0.06092437,0.170588235,0,0,0,0,0,0.047854785,0,0.089968976,0,0,0,0,0.186666667,0,0.078307831,0,0.0696,0,0,0,0,0,0,0,0,0,0,0.040616246,0,0,0,0,0,0.022988506,0,0.001031321,0.002002403,0.00290404,-1
0,0,0,0,0.045918367,0,0,0,0.014851485,0,0.027921406,0,0.0135,0,0,0.116266667,0,0.245724572,0,0,0.012962074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144621,0.001702042,0.010416667,-1
0.085903084,0.032212885,0.060784314,0.015,0.005102041,0,0.01710171,0.11026616,0.03630363,0.118773946,0.072388831,0.111711712,0.0115,0.06022409,0,0.168533333,0,0.122412241,0.091743119,0.0368,0,0,0,0,0,0,0,0,0,0,0.00140056,0,0.001368301,0.007998359,0,0.011731018,0.082625354,0.006707348,0.005621425,0.054265118,0.152967172,1
0,0,0,0,0,0,0,0,0,0,0.19131334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26850508,0,0,0,0,0.031583265,0,0,0,0,0.000907853,0.001001201,0.001578283,-1
0,0,0.105882353,0.021,0.035714286,0.013755158,0,0.019011407,0.011551155,0,0.021716649,0.057657658,0,0.029411765,0,0,0,0,0.099082569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015586546,0,0.001016072,0.019656838,0,0.000896051,0.001301562,0.019255051,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231466667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081008683,0,0,0.00060463,0.000400481,0.000883838,1
0.220264317,0,0.064705882,0.066,0.112244898,0,0,0,0,0,0.034126163,0.118918919,0.033,0.092436975,0,0.124266667,0,0.02970297,0.304587156,0.0264,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006152584,0,0.003694809,0.090121606,0,0.004019973,0.002002403,0.019128788,1
0.019823789,0,0.052941176,0.036,0.015306122,0,0.01620162,0.017110266,0,0,0.074457084,0,0,0,0,0.106666667,0,0.294329433,0.066055046,0.0072,0,0,0,0,0,0,0,0,0,0,0.012605042,0,0.003420753,0.004819524,0.007596177,0.007759098,0.005164085,0.001563367,0.002556514,0.00680817,0.03415404,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000241489,0.00030036,0.001136364,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600060006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068089,0.00030036,0.000378788,-1
0,0.056722689,0.288235294,0.13,0,0.13480055,0.088208821,0.060836502,0.098459846,0,0.083764219,0,0.0245,0.091036415,0,0.052266667,0.00880088,0.117011701,0,0,0,0,0,0,0,0,0,0.020806242,0,0.033613445,0,0,0,0.025225595,0,0.005511423,0.112110611,0,0.001744893,0.011213456,0.040340909,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045866667,0,0,0,0,0,0,0,0,0,0,0,0,0.062409289,0,0,0.019501134,0.885974914,0,0,0.002247675,0,0.022139291,0.004315933,0.004205046,0.020643939,-1
0.017621145,0.005602241,0.049019608,0,0.042517007,0,0,0.144486692,0,0,0.025853154,0,0,0,0,0.0176,0,0.01440144,0,0,0.024003841,0.035414166,0.00240024,0,0,0.02310231,0,0.032509753,0.01161103,0,0,0,0.033751425,0.013945857,0.011026709,0,0.003664834,0,0.00271902,0.005406488,0.050883838,-1
0,0,0.403921569,0,0,0,0,0,0,0,0.106514995,0,0,0,0,0.219733333,0,0.092709271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046712018,0,0,0,0,0,0,0,0,0.00094697,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004085338,0.000800961,0.000631313,-1
0.085903084,0,0.025490196,0.013,0,0,0,0.024714829,0,0.049808429,0.01344364,0,0.0065,0,0,0.205333333,0,0.167416742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006767842,0,0,0,0.001109486,0.000466636,0.002002403,0.009974747,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169066667,0,0.285328533,0,0,0,0,0,0,0,0,0,0,0,0,0.073762838,0.071655329,0,0,0,0,0,0,0,0,0.000694444,-1
0,0,0.22745098,0.348,0,0,0.052205221,0.11026616,0,0,0.059979317,0,0.087,0,0,0.061866667,0,0.313231323,0,0.0464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008408532,0,0.005080362,0.013659837,0,0.001062188,0.001101322,0.006376263,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231466667,0,0,0,0,0,0.051620648,0.078007801,0,0,0,0,0,0,0,0.040149393,0,0,0.030250205,0,0,0,0,0.002051748,0.004104926,0.004671717,-1
0,0,0.256862745,0,0,0,0,0,0,0,0.135470527,0,0,0,0,0.069866667,0,0.473447345,0,0.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035315675,0,0.003466182,0.002402883,0.003282828,1
0,0,0,0,0,0,0,0,0.045654565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02490249,0,0,0.045654565,0,0,0,0,0.038748833,0,0,0.013433142,0.064199951,0,0,0,0.002839764,0.002703244,0.01010101,-1
0,0,0,0,0,0,0,0.173003802,0,0,0,0,0,0,0,0.048533333,0,0.247524752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014663659,0,0.017611922,0,0,0.001724921,0.002703244,0.005429293,1
0.213656388,0,0.190196078,0,0,0,0,0,0,0,0,0,0,0,0,0.1552,0,0,0,0,0,0,0.02910291,0,0,0,0,0,0,0,0,0,0,0,0,0.005111152,0,0,0.001075806,0.001001201,0.003661616,-1
0,0,0.056862745,0.029,0,0,0,0,0,0,0.211995863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084179971,0,0,0,0,0.019175554,0,0,0,0,0.000439401,0.001001201,0.009217172,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06022409,0,0,0.023482363,0,0.003510068,0,0,0.000726282,0.001601922,0.002209596,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00049478,0.00030036,0.001010101,-1
0,0,0,0,0,0,0,0,0.03190319,0,0,0,0,0,0,0.030933333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026303855,0,0.008511075,0,0,0,0,0.004626419,0.002002403,0.011868687,-1
0,0,0,0,0.039115646,0,0,0,0.012651265,0,0.122026887,0,0,0.032212885,0,0.062933333,0,0.04230423,0,0,0,0,0,0,0,0,0,0,0.103047896,0,0,0,0,0,0,0,0.011494253,0,0.001103949,0.004305166,0.013510101,-1
0.140969163,0,0.125490196,0.128,0,0.088033012,0,0,0,0,0.066184074,0,0.032,0.089635854,0,0.068266667,0,0.288028803,0.117431193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01696533,0.076461769,0,0.001210168,0.002102523,0.007449495,1
0,0,0.107843137,0,0,0,0,0,0,0,0.056876939,0.099099099,0,0,0,0.029333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024943311,0,0.008921247,0,0,0,0,0.001398094,0.004605527,0.005871212,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412244898,0,0,0,0,0,0,0.001296414,0.000400481,0.001010101,-1
0.154185022,0,0.068627451,0.07,0.05952381,0.096286107,0,0.133079848,0,0,0,0.126126126,0,0.147058824,0,0.168533333,0,0.126012601,0,0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017739951,0,0.007081717,0,0,0.003264639,0.005907089,0.016477273,1
0.226872247,0,0.133333333,0.103,0,0.093535076,0,0,0.03740374,0,0.070320579,0,0.034,0,0,0.312533333,0,0.123312331,0.062385321,0.0272,0,0,0,0,0,0,0,0,0,0,0.015873016,0,0,0,0,0.015487407,0.010328169,0,0.000744439,0.001101322,0.005681818,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019163851,0.001186564,0.000800961,0.001830808,-1
0,0,0.22745098,0.116,0,0,0,0,0,0,0.119958635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037735849,0,0.005665373,0,0,0.001664094,0.001001201,0.003156566,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290926548,0.181872749,0.090909091,0.333333333,0.515306122,0,0.1515,0.394018205,0,0.636554622,0,0,0,0.092288761,0,0,0,0,0.001588743,0.001001201,0.002020202,-1
0,0,0,0,0,0,0,0,0.044554455,0,0,0,0,0,0,0.0432,0,0.072907291,0,0,0,0,0,0,0,0,0,0,0.352685051,0,0,0.110204082,0,0.014561116,0,0.008775171,0,0,0.001031321,0.000600721,0.00290404,-1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088392125,0,0.026541043,0,0,0,0,0.000126263,-1
0.162995595,0,0,0,0,0.101788171,0,0,0.081958196,0.283524904,0.076525336,0,0.037,0.522408964,0,0.2384,0,0.066606661,0.135779817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010930476,0.019656838,0.011952191,0.000994099,0.000600721,0.002714646,1
0,0,0.101960784,0.052,0,0,0,0,0.116061606,0,0,0,0,0,0,0.027733333,0,0.04680468,0,0,0.075852136,0.06302521,0.03150315,0.057205721,0.088435374,0,0.026,0.067620286,0.075471698,0.109243697,0.024276377,0,0.038996579,0.052604594,0.020828228,0,0,0,0.00111212,0.001201442,0.009911616,-1
